"","Year","Vessel.Type"
"6459",2001,"MERCHANT"
"6460",2000,"MERCHANT"
"6461",2000,"MERCHANT"
"6462",2000,"MERCHANT"
"6463",2000,"MERCHANT"
"6464",2000,"MERCHANT"
"6465",2000,"MERCHANT"
"6466",2000,"MERCHANT"
"6467",2000,"MERCHANT"
"6468",2000,"MERCHANT"
"6469",2000,"MERCHANT"
"6470",2000,"MERCHANT"
"6471",2000,"MERCHANT"
"6472",2000,"MERCHANT"
"6473",2000,"MERCHANT"
"6474",2000,"MERCHANT"
"6475",2000,"MERCHANT"
"6476",2000,"MERCHANT"
"6477",1999,"Other"
"6478",1999,"Other"
"6479",1999,"Other"
"6480",1999,"Other"
"6481",1999,"Other"
"6482",1999,"Other"
"6483",1998,"Other"
"6484",1998,"Other"
"6485",1998,"Other"
"6486",1998,"Other"
"6487",1998,"Other"
"6488",1998,"Other"
"6489",1997,"Other"
"6490",1997,"Other"
"6491",1997,"TANKER"
"6492",1997,"Other"
"6493",1997,"CARGO"
"6494",1997,"Other"
"6495",1997,"MERCHANT"
"6496",1997,"MERCHANT"
"6497",1997,"MERCHANT"
"6498",1997,"MERCHANT"
"6499",1997,"MERCHANT"
"6500",1997,"MERCHANT"
"6501",1997,"MERCHANT"
"6502",1997,"MERCHANT"
"6503",1996,"MERCHANT"
"6504",1996,"MERCHANT"
"6505",1996,"MERCHANT"
"6506",1996,"MERCHANT"
"6507",1996,"MERCHANT"
"6508",1996,"MERCHANT"
"6509",1995,"Other"
"6510",1995,"Other"
"6511",1995,"Other"
"6512",1995,"Other"
"6513",1995,"Other"
"6514",1995,"Other"
"6515",1995,"Other"
"6516",1995,"Other"
"6517",1995,"Other"
"6518",1995,"MERCHANT"
"6519",1995,"Other"
"6520",1995,"Other"
"6521",1995,"Other"
"6522",1995,"Other"
"6523",1994,"MERCHANT"
"6524",1994,"MERCHANT"
"6525",1994,"MERCHANT"
"6526",1994,"MERCHANT"
"6527",1994,"MERCHANT"
"6528",1994,"Other"
"6529",1994,"MERCHANT"
"6530",1994,"MERCHANT"
"6531",1994,"MERCHANT"
"6532",1993,"MERCHANT"
"6533",1993,"MERCHANT"
"6534",1993,"MERCHANT"
"6535",1993,"Other"
"6536",1993,"MERCHANT"
"6537",1993,"MERCHANT"
"6538",1993,"MERCHANT"
"6539",1993,"Other"
"6540",1993,"MERCHANT"
"6541",1993,"MERCHANT"
"6542",1993,"MERCHANT"
"6543",1993,"MERCHANT"
"6544",1993,"FISHING"
"6545",1993,"Other"
"6546",1993,"Other"
"6547",1993,"MERCHANT"
"6548",1993,"MERCHANT"
"6549",1993,"Other"
"6550",1993,"Other"
"6551",1993,"MERCHANT"
"6552",1993,"MERCHANT"
"6553",1993,"MERCHANT"
"6554",1993,"Other"
"6555",1993,"MERCHANT"
"6556",1993,"Other"
"6557",1993,"FISHING"
"6558",1993,"Other"
"6559",1993,"MERCHANT"
"6560",1993,"Other"
"6561",1993,"Other"
"6562",1993,"Other"
"6563",1993,"Other"
"6564",1993,"MERCHANT"
"6565",1993,"Other"
"6566",1993,"SS/USS"
"6567",1993,"MERCHANT"
"6568",1993,"MERCHANT"
"6569",1992,"Other"
"6570",1992,"MERCHANT"
"6571",1992,"MERCHANT"
"6572",1991,"Other"
"6573",1991,"MERCHANT"
"6574",1991,"MERCHANT"
"6575",1991,"Other"
"6576",1989,"Other"
"6577",1987,"Other"
"6578",1986,"Other"
"6579",1985,"TRAWLER"
"6580",1984,"MERCHANT"
"6581",1984,"Other"
"6582",1984,"Other"
"6583",1983,"MERCHANT"
"6584",1979,"Other"
"6585",1979,"Other"
"6586",2012,"BULK CARRIER"
"6587",2011,"Other"
"6588",2010,"CARGO"
"6589",2005,"MERCHANT"
"6590",2003,"MERCHANT"
"6591",2002,"MERCHANT"
"6592",2001,"MERCHANT"
"6593",2001,"MERCHANT"
"6594",2001,"MERCHANT"
"6595",2001,"MERCHANT"
"6596",2001,"MERCHANT"
"6597",1998,"Other"
"6598",1998,"Other"
"6599",1998,"SS/USS"
"6600",1996,"MERCHANT"
"6601",1996,"Other"
"6602",1996,"Other"
"6603",1995,"Other"
"6604",1994,"MERCHANT"
"6605",1993,"Other"
"6606",1993,"MERCHANT"
"6607",1993,"FISHING"
"6608",1993,"FISHING"
"6609",1993,"Other"
"6610",1993,"MERCHANT"
"6611",1992,"MERCHANT"
"6612",1991,"Other"
"6613",1990,"FISHING"
"6614",1988,"FISHING"
"6615",2008,"Other"
"6616",2000,"Other"
"6617",1997,"MERCHANT"
"6618",1994,"Other"
"6619",1993,"MERCHANT"
"6620",1993,"MERCHANT"
"6621",1993,"MERCHANT"
"6622",1986,"Other"
"6623",1995,"Other"
"6624",2008,"MERCHANT"
"6625",2008,"CARGO"
"6626",2006,"FISHING"
"6627",1994,"MERCHANT"
"6628",1993,"MERCHANT"
"6629",1993,"Other"
"6630",1993,"MERCHANT"
"6631",1993,"Other"
"6632",1993,"Other"
"6633",1993,"MERCHANT"
"6634",1993,"Other"
"6635",1993,"FISHING"
"6636",1993,"SS/USS"
"6637",1992,"Other"
